sic,bone,mean_deg,p50_deg,p90_deg,count
78,thigh_r,0.5944514373938242,0.587772011756897,0.6793364763259888,3
65,foot_r,0.5938777724901835,0.43627244234085083,0.8443169236183167,3
30,calf_l,0.5928261677424113,0.3832436800003052,0.8954168558120728,3
29,upperarm_l,0.5926661491394043,0.7207395434379578,0.8140375971794128,3
17,ball_l,0.5919895271460215,0.6311390995979309,0.7507276654243469,3
71,thigh_r,0.591792474190394,0.6433520913124084,0.6548039555549622,3
33,upperarm_r,0.590505063533783,0.5480446815490723,0.6533464908599853,3
22,lowerarm_r,0.5896259347597758,0.5329163670539856,0.6768658757209778,3
65,thigh_l,0.5892142852147421,0.6154686212539673,0.6170903444290161,3
40,hand_r,0.588237484296163,0.5884607434272766,0.6009796261787415,3
2,foot_l,0.585841695467631,0.5840772390365601,0.6934212446212769,3
69,foot_r,0.5842839479446411,0.6195966601371765,0.7131354212760925,3
62,foot_l,0.5822626948356628,0.4512786567211151,0.7755037724971772,3
7,hand_l,0.5812897682189941,0.5716868042945862,0.6207631707191468,3
7,foot_r,0.5812261501948038,0.589244544506073,0.613777244091034,3
59,RUpArmTwist_l_01,0.5802578826745352,0.6781570911407471,0.679396104812622,3
81,upperarm_l,0.5778153340021769,0.4765775799751282,0.7400537133216858,3
26,lowerarm_l,0.5777689119180044,0.6911640763282776,0.7490988850593567,3
40,foot_r,0.5747844477494558,0.4433801770210266,0.7769168972969055,3
42,ball_r,0.5729212860266367,0.5303298830986023,0.6601354002952575,3
26,upperarm_l,0.572677344083786,0.6595578789710999,0.7327368855476379,3
34,calf_l,0.5726771255334219,0.6101860404014587,0.7005071043968201,3
0,hand_l,0.5722418626149496,0.6156138181686401,0.6935223817825318,3
46,upperarm_l,0.5718648334344228,0.5398740172386169,0.730266559123993,3
60,foot_l,0.5716406504313151,0.5420925617218018,0.721616268157959,3
35,calf_l,0.5705208977063497,0.5861377716064453,0.7088338375091553,3
27,thigh_l,0.5681405464808146,0.5673871636390686,0.7396846413612366,3
38,hand_r,0.5672401388486227,0.611119270324707,0.6158186435699463,3
13,LCalfTwist_01,0.5670905013879141,0.592872679233551,0.6961993336677551,3
49,hand_l,0.5670067667961121,0.6200537085533142,0.6308840632438659,3
12,thigh_r,0.5666573991378149,0.3095315992832184,1.0415675938129425,3
54,upperarm_r,0.564989964167277,0.5871580839157104,0.5940213918685913,3
59,foot_l,0.5644963582356771,0.525172233581543,0.7550126075744629,3
32,hand_r,0.5634519855181376,0.4821881353855133,0.7615001976490021,3
66,ball_l,0.5632132490475973,0.5438633561134338,0.6237527012825013,3
25,RUpArmTwist_l_01,0.5625804662704468,0.5849536061286926,0.7484392762184143,3
6,thigh_r,0.562089870373408,0.5958586931228638,0.6278062582015991,3
30,hand_l,0.561917910973231,0.5850226879119873,0.6213775157928467,3
26,upperarm_r,0.5617007315158844,0.5952551960945129,0.5977832436561584,3
73,foot_r,0.5615172485510508,0.6162831783294678,0.7001051425933837,3
61,hand_r,0.5610179901123047,0.5194712281227112,0.6523952603340148,3
